split,level_1,u1,u2,z,n_x,n_t,n_y,x,t,y,y0,y1,name,diff_z,z_actual,diff_x,x_actual
valid,528,-0.92265266,0.90386164,0.08893433,0.038257644,0.006973624,-0.013680792,-1.7882566,1.0,2.24269,1.2426902,2.24269,valid/0912n01a4s059.png,0.03932105,0.12825538,0.10248773,-1.685769
valid,529,-0.4944102,-0.45570302,0.030242175,-0.035614885,-0.016956689,-0.076347016,-0.07432205,1.0,1.3822312,0.38223124,1.3822312,valid/0896n01a4s084.png,0.0014614458,0.03170362,-0.012479768,-0.08680182
valid,530,0.004220567,0.4781044,-0.4170274,0.06882126,-0.02816358,0.014065309,-0.4050626,0.0,-0.07734841,-0.07734841,0.9226515,valid/0012n09a2s078.png,-0.025145523,-0.44217294,0.033407804,-0.37165478
valid,531,1.2272327,-0.1249648,0.87033933,0.017313585,0.005594052,0.0060478775,1.3695111,0.0,-3.8187568,-3.8187568,-2.8187568,valid/0094n01a2s304.png,0.08840661,0.95874596,0.08411345,1.4536246
valid,532,-0.2530741,1.5247397,-2.3137896,-0.05344055,-0.035142947,0.04302334,-1.8312545,1.0,3.3629613,2.3629613,3.3629613,valid/0328n01a1s206.png,-0.22517304,-2.5389626,0.015847258,-1.8154073
valid,533,-0.089144245,-0.645053,-0.11693733,-0.08519172,0.025957767,-0.13239245,0.47071707,1.0,0.66283333,-0.33716664,0.66283333,valid/0550n01a4s055.png,0.029218387,-0.08771895,0.050956182,0.52167326
valid,534,-0.371865,-0.22418861,0.28365532,-0.028846491,-0.07488855,0.011526385,-0.17652288,0.0,-0.028398901,-0.028398901,0.9716011,valid/0011n01a3s029.png,-0.00835266,0.27530265,0.10086868,-0.0756542
valid,535,0.9075398,-0.30831978,-1.0390612,0.0034868994,-0.0293535,0.04300902,1.2193464,0.0,-1.2330093,-1.2330093,-0.23300934,valid/1002n01a3s145.png,0.08375538,-0.9553058,-0.04938534,1.1699611
valid,536,0.33851692,-0.18581599,-0.2347087,-0.055414207,-0.01702061,0.010119295,0.46891868,0.0,-0.9322058,-0.9322058,0.067794204,valid/0151n01a4s072.png,-0.010188208,-0.2448969,0.0032529295,0.4721716
valid,537,0.52802086,1.2510533,0.30367604,0.023131294,-0.0006006837,0.046954658,-0.69990116,0.0,-1.8127631,-1.8127631,-0.8127631,valid/0618n01a2s075.png,0.016710326,0.32038635,0.084685095,-0.6152161
valid,538,-0.98040456,-1.0441921,-0.3865706,-0.003978065,-0.01580166,0.025084866,0.059809454,0.0,1.8724647,1.8724647,2.8724647,valid/0651n03a1s486.png,-0.029061414,-0.415632,0.09652467,0.15633413
valid,539,0.3353606,-0.30383745,0.6835969,-0.02076635,0.009855959,0.045059938,0.6184317,1.0,-0.80925816,-1.8092582,-0.80925816,valid/0462n02a2s293.png,-0.05347641,0.6301205,0.02930292,0.6477346
valid,540,0.2871429,-0.502082,1.6017028,-0.0338601,-0.1363605,-0.016052535,0.7553648,0.0,-2.6920412,-2.6920412,-1.6920412,valid/0766n01a1s106.png,0.36469796,1.9664007,-0.08296126,0.6724035
valid,541,-0.05309079,0.084518194,0.3899074,-0.05717357,0.021861054,-0.00359736,-0.19478254,1.0,0.21267688,-0.7873232,0.21267688,valid/0076n01a4s074.png,-0.02063269,0.3692747,0.0732894,-0.12149314
valid,542,0.5577122,1.1074591,-0.85965955,0.17602497,-0.037440285,-0.007016056,-0.3737219,1.0,0.2372191,-0.7627809,0.2372191,valid/0002n01a2s196.png,-0.099091105,-0.95875067,-0.080108866,-0.45383078
valid,543,-0.58843267,-1.0935862,-0.9051441,-0.016083023,0.036627453,-0.07157612,0.4890705,0.0,1.5104332,1.5104332,2.5104332,valid/0651n03a4s500.png,0.052365813,-0.85277826,0.0949721,0.5840426
valid,544,-0.4216904,-0.2195228,-0.11553414,0.05093356,0.008577931,-0.029647563,-0.15123405,0.0,0.42926735,0.42926735,1.4292674,valid/0978n02a3s155.png,0.03701633,-0.07851781,-0.045154557,-0.1963886
valid,545,0.6414112,0.38240802,-0.4189883,0.034413017,-0.0930463,-0.10494039,0.29341617,0.0,-1.4687746,-1.4687746,-0.4687745,valid/0705n01a4s091.png,-0.06305866,-0.48204696,-0.019474223,0.27394193
valid,546,0.52349603,0.15670261,1.7126586,0.029010905,0.000951016,0.05595194,0.39580432,0.0,-3.2036986,-3.2036986,-2.2036986,valid/0485n02a1s109.png,0.29717585,2.0098345,-0.18017153,0.21563278
valid,547,-0.23295891,0.10193549,-0.5642868,-0.05313335,0.014663716,0.002921304,-0.38802776,0.0,0.533126,0.533126,1.5331259,valid/0045n05a1s056.png,-0.06263938,-0.6269262,-0.090507865,-0.47853562
valid,548,-0.61119646,-0.6617973,-0.71471405,-0.010376363,-0.07729327,0.0371769,0.040224463,1.0,2.4742837,1.4742838,2.4742837,valid/1002n01a3s133.png,0.120851435,-0.5938626,0.08227286,0.12249732
valid,549,0.876602,-0.91148275,0.3240619,0.012449983,-0.032622658,-0.035402298,1.8005347,1.0,-1.6126682,-2.6126683,-1.6126682,valid/0003n02a4s076.png,-0.14881338,0.17524852,0.0701632,1.870698
valid,550,1.5957056,1.2371688,-0.24293458,0.06000891,-0.010966799,-0.019808019,0.41854575,0.0,-3.4682846,-3.4682846,-2.4682846,valid/0249n01a3s032.png,0.07090164,-0.17203295,-0.0030947798,0.41545096
valid,551,0.16298339,-0.49553388,0.11136644,-0.030605737,-0.036610946,-0.015992103,0.6279115,0.0,-0.95332533,-0.95332533,0.04667467,valid/0249n01a1s029.png,0.015264625,0.12663107,-0.014068073,0.61384344
valid,552,0.96091014,0.48707056,-0.704858,-0.014674674,0.052561935,0.13192068,0.45916492,1.0,-0.5850416,-1.5850415,-0.5850416,valid/0002n01a2s193.png,-0.028127331,-0.7329853,0.106193155,0.56535804
valid,553,-0.3252589,-0.34457505,-0.4907217,-0.04038715,0.08137108,-0.042215314,-0.021071013,0.0,0.5990243,0.5990243,1.5990243,valid/0130n01a2s118.png,-0.0058138873,-0.4965356,0.099650055,0.07857904
valid,554,1.8274994,0.18013497,-1.2899868,-0.030638982,-0.10961703,0.050380845,1.6167254,0.0,-2.814631,-2.814631,-1.814631,valid/0002n01a2s182.png,-0.07014999,-1.3601369,0.00057128683,1.6172967
valid,555,1.0515816,0.2953515,-0.02683431,0.031312596,-0.009459487,0.009226973,0.7875427,1.0,-1.567102,-2.567102,-1.567102,valid/0250n02a3s089.png,0.062157646,0.035323337,-0.02424901,0.7632937
valid,556,0.29473308,-0.86222136,-0.6537407,-0.025951121,0.05955192,0.061215825,1.1310033,0.0,-0.37450963,-0.37450963,0.6254904,valid/0170n01a2s070.png,-0.021661183,-0.67540187,0.043401767,1.174405
valid,557,0.06641106,1.5396234,1.3190982,-0.04637904,-0.06498787,0.03082043,-1.5195915,0.0,-1.9210999,-1.9210999,-0.9210999,valid/0956n03a2s153.png,0.3283435,1.6474417,-0.09951974,-1.6191112
valid,558,0.31429553,-0.6234117,-0.91554457,-0.0063586454,-0.061888434,0.08071772,0.9313486,0.0,-0.13232875,-0.13232875,0.86767125,valid/0073n03a2s112.png,0.05388345,-0.86166114,-0.016576316,0.91477233
valid,559,1.5069314,-1.8599792,-2.4535308,-0.05008117,0.0019839334,0.055618238,3.3168292,0.0,-1.0047138,-1.0047138,-0.0047137737,valid/0266n01a2s186.png,1.1552196,-1.2983112,-1.2552266,2.0616026
valid,560,0.30886212,-0.26846042,-0.87172216,-0.08287036,-0.05192519,-0.023019534,0.49445218,0.0,-0.26902163,-0.26902163,0.73097837,valid/0132n04a3s076.png,0.22530484,-0.6464173,0.08843911,0.5828913
valid,561,0.10091095,0.92189735,1.3213772,0.16965775,0.0034847844,-0.015899038,-0.6513286,0.0,-2.039098,-2.039098,-1.039098,valid/0021n03a2s125.png,0.06402355,1.3854007,-0.22740953,-0.87873816
valid,562,-0.28857622,0.56403077,-0.3423085,0.022667795,-0.03886554,-0.0553405,-0.82993925,1.0,1.3641205,0.36412048,1.3641205,valid/0794n02a2s269.png,-0.0394826,-0.38179109,0.02920285,-0.80073637
valid,563,0.09910721,0.13669762,-0.019685794,0.047635723,0.0652141,0.04584173,0.010045316,0.0,-0.6326869,-0.6326869,0.3673131,valid/0018n02a3s078.png,-0.0010816412,-0.020767435,-0.030415326,-0.02037001
valid,564,0.5678912,0.33229765,-0.760546,0.009981397,-0.037888587,0.04643804,0.24557492,0.0,-0.82879823,-0.82879823,0.17120177,valid/0651n03a3s504.png,0.13537794,-0.6251681,0.03312079,0.2786957
valid,565,-0.30315503,-0.6799233,1.0423077,0.0029876877,0.01099774,-0.030448267,0.37975594,1.0,0.033554077,-0.9664459,0.033554077,valid/0790n01a1s096.png,-0.09792559,0.94438213,0.10777187,0.48752782
valid,566,-1.2444867,-1.080113,0.26000944,-0.0308256,0.022715239,-0.07492035,-0.19519924,0.0,1.6540434,1.6540434,2.6540434,valid/0509n05a3s125.png,0.022799725,0.28280917,-0.06917744,-0.26437667
valid,567,-0.15779388,-0.7526883,0.66441166,0.025976285,0.029256213,0.027401436,0.6208707,0.0,-0.82142246,-0.82142246,0.17857754,valid/0874n01a3s184.png,-0.06003939,0.60437226,0.024967205,0.6458379
valid,568,-0.16024004,0.34073624,0.51190174,0.004858209,0.12827049,0.02770418,-0.49611807,1.0,0.3362825,-0.6637175,0.3362825,valid/0358n06a4s170.png,-0.04877935,0.4631224,-0.08932849,-0.58544654
valid,569,1.5293162,-1.0150176,0.04943284,0.03767614,0.03961016,-0.005520517,2.58201,0.0,-3.6135857,-3.6135857,-2.6135857,valid/0303n01a3s054.png,-0.33289614,-0.2834633,-0.70431894,1.877691
valid,570,-0.14238058,-0.7205685,1.2750306,-0.017362168,-0.012249625,0.018187476,0.5608257,0.0,-1.472082,-1.472082,-0.47208202,valid/0671n03a3s194.png,-0.006068434,1.2689621,-0.2096986,0.3511271
valid,571,-1.0077223,-0.023637421,-1.2190458,0.004382672,0.07034328,-0.004373279,-0.9797022,0.0,2.7301168,2.7301168,3.7301168,valid/0762n05a3s090.png,0.11865979,-1.100386,-0.07076515,-1.0504674
valid,572,0.6774617,-0.37781322,-0.8370712,-0.07026453,0.03019014,-0.0033414648,0.98501045,1.0,-0.021193624,-1.0211936,-0.021193624,valid/0073n03a2s112.png,-0.024589939,-0.86166114,-0.070238136,0.91477233
valid,573,2.309315,0.39675725,-0.6289067,-0.01840618,-0.01979648,0.019876478,1.8941516,1.0,-3.4698467,-4.4698467,-3.4698467,valid/0266n01a1s188.png,-0.102293044,-0.73119974,0.049253173,1.9434048
valid,574,1.2552131,-0.6281965,-0.7474731,-0.031396028,0.01760708,-0.049256954,1.8520136,0.0,-2.31221,-2.31221,-1.3122102,valid/0266n01a2s180.png,-0.083758235,-0.83123136,0.02123871,1.8732523
valid,575,0.31552595,0.59555787,0.25905222,0.003041161,0.014348722,0.102170125,-0.27699077,0.0,-1.2879341,-1.2879341,-0.287934,valid/0039n05a3s176.png,0.067962535,0.32701474,0.054877434,-0.22211334
valid,576,-0.47221032,0.26166236,-0.7416795,0.0143811805,-0.021347491,-0.0499484,-0.7194915,0.0,1.1361518,1.1361518,2.1361518,valid/0011n01a3s030.png,-0.034381073,-0.7760606,0.041983694,-0.67750776
valid,577,0.2969494,0.1539583,0.7881201,0.039016012,-0.04682826,0.047232892,0.18200709,0.0,-1.8347859,-1.8347859,-0.834786,valid/0318n01a3s228.png,0.10801317,0.89613324,-0.08260919,0.0993979
valid,578,-0.37833455,-1.1715289,-1.7100846,0.0139168305,-0.0073404037,-0.0071682516,0.80711126,0.0,1.9595854,1.9595854,2.9595854,valid/0120n03a2s096.png,-0.27418786,-1.9842725,-0.011624155,0.7954871
valid,579,-0.5455913,-1.2958983,0.1406471,0.0056692776,0.0077160755,-0.0722103,0.7559763,0.0,0.37832516,0.37832516,1.3783253,valid/0884n02a3s195.png,0.017069891,0.15771699,0.026130335,0.78210664
valid,580,0.5845749,0.9067394,-1.7103128,-0.021315807,-0.09450456,0.03601397,-0.34348035,1.0,1.077177,0.07717705,1.077177,valid/0517n01a1s068.png,-0.2083769,-1.9186897,-0.47875604,-0.8222364
valid,581,-0.18371403,-1.0183697,-1.0828198,-0.029629055,-0.07630986,0.058389403,0.8050266,0.0,1.0086373,1.0086373,2.0086374,valid/0002n01a2s192.png,0.1497587,-0.9330611,-0.0045501934,0.8004764
valid,582,-0.14147863,0.43555433,-0.93735296,0.043192215,0.07844483,-0.023392271,-0.5338407,1.0,1.696918,0.696918,1.696918,valid/0002n01a2s196.png,-0.021397706,-0.95875067,0.08000995,-0.45383078
valid,583,1.1676637,-0.30587867,0.99076456,0.0035810694,0.0232988,0.008881295,1.4771234,1.0,-2.8172107,-3.8172107,-2.8172107,valid/0094n01a1s302.png,-0.019941073,0.97082347,0.0645004,1.5416238
valid,584,-0.06540164,-0.7962885,0.44096255,-0.025092054,0.05469271,-0.04081291,0.70579475,0.0,-0.8509722,-0.8509722,0.14902782,valid/0294n02a1s107.png,0.059389394,0.50035197,-0.015818967,0.6899758
valid,585,-0.4632894,-0.04963794,-0.29300496,-0.0511503,0.005408852,-0.07745423,-0.46480176,1.0,1.6421297,0.64212954,1.6421297,valid/0845n01a1s268.png,0.08808768,-0.20491728,0.03364937,-0.4311524
valid,586,0.34899288,1.9587513,-0.2106497,0.031449907,-0.048310228,-0.06475339,-1.5783085,0.0,-1.0520895,-1.0520895,-0.052089483,valid/0984n01a2s111.png,0.06532988,-0.14531982,-0.008721781,-1.5870303
valid,587,-0.32632416,0.26407337,-0.98809564,-0.025128353,-0.0084340265,0.0580932,-0.6155259,0.0,1.1988372,1.1988372,2.1988373,valid/0147n03a3s031.png,0.010963064,-0.97713256,-0.028931757,-0.64445764
valid,588,-0.5870047,-0.41576615,0.41801214,0.011685426,-0.05673784,-0.001609709,-0.15955314,1.0,1.2543876,0.25438762,1.2543876,valid/0092n02a5s179.png,0.08141377,0.49942592,-0.06279301,-0.22234616
valid,589,-0.6765478,0.8862335,1.9091164,-0.022003194,-0.05457998,0.016976597,-1.5847845,0.0,-1.0390441,-1.0390441,-0.039044023,valid/0523n05a4s129.png,-0.010106857,1.8990096,0.3975061,-1.1872784
valid,590,0.6602569,-1.2765952,0.1776377,-0.00068932556,0.014031927,0.04267163,1.936163,0.0,-1.9554799,-1.9554799,-0.95547986,valid/0003n02a4s075.png,-0.03378341,0.14385429,-0.14912045,1.7870425
valid,591,1.047708,0.6543781,-0.3514164,0.01609309,-0.015599424,0.08252717,0.409423,0.0,-2.1614726,-2.1614726,-1.1614726,valid/0164n11a3s218.png,-0.015877843,-0.36729425,-0.046967264,0.36245573
valid,592,-1.3192009,0.26968098,0.68132865,0.011351613,0.014946299,-0.016049575,-1.5775303,1.0,2.4410233,1.4410235,2.4410233,valid/0009n02a1s168.png,-0.12525538,0.5560733,0.18704209,-1.3904881
valid,593,0.070859134,-0.18088387,1.2921456,-0.08997408,0.10264277,0.077774845,0.16176894,0.0,-1.856089,-1.856089,-0.85608906,valid/0807n04a4s245.png,-0.3361125,0.9560331,0.042657934,0.20442688
valid,594,-0.34373966,0.24224047,1.5269827,0.004900143,-0.012453004,-0.03808444,-0.58107996,1.0,-0.3775878,-1.3775878,-0.3775878,valid/0433n03a3s161.png,0.15730256,1.6842852,0.18153393,-0.39954603
valid,595,0.69290894,0.79633504,0.40585816,0.041563302,-0.029187134,-0.0026956913,-0.061862797,1.0,-1.2943717,-2.2943716,-1.2943717,valid/0879n08a2s230.png,-0.026149584,0.3797086,0.06631601,0.004453212
valid,596,-0.17432469,0.45522934,-0.9150133,-0.010537854,-0.013326961,0.09287648,-0.6400919,1.0,1.8565392,0.85653925,1.8565392,valid/0031n04a3s114.png,0.08706624,-0.8279471,0.08462478,-0.5554671
valid,597,-0.28077167,-0.6672359,0.36843982,-0.04515728,-0.0226168,0.010552748,0.34130695,0.0,-0.2963437,-0.2963437,0.7036563,valid/0059n01a2s101.png,0.03572247,0.4041623,0.07481231,0.41611928
valid,598,-0.035220623,0.054850172,-0.9478275,0.0062208315,-0.06190011,-0.031611864,-0.08384997,1.0,1.4866569,0.4866569,1.4866569,valid/0266n01a1s172.png,-0.08612383,-1.0339514,-0.23180722,-0.3156572
valid,599,-0.1973909,0.6169625,-0.11030851,0.0090429755,0.031425096,0.11765194,-0.8053104,1.0,1.1227423,0.122742295,1.1227423,valid/0807n04a3s243.png,0.0195001,-0.090808414,0.0059966287,-0.7993138
valid,600,1.3095926,0.76698273,-0.145984,0.019080948,-0.06307524,0.074443854,0.5616908,0.0,-2.8987575,-2.8987575,-1.8987575,valid/0936n01a1s133.png,0.024503015,-0.12148098,-0.017437456,0.54425335
valid,601,-0.017342173,0.2533613,-0.34466705,-0.020155488,0.020927314,0.01845192,-0.29085898,0.0,-0.10219669,-0.10219669,0.8978033,valid/0164n11a4s222.png,-0.052340038,-0.39700708,-0.037828386,-0.32868737
valid,602,-0.79192305,-0.18818165,0.8476625,-0.013014314,0.061787397,-0.043632805,-0.6167557,0.0,0.19255084,0.19255084,1.1925509,valid/0875n02a4s212.png,-0.21365374,0.63400877,-0.055162143,-0.67191786
valid,603,-0.4282897,-1.2524518,-0.21909864,0.015662823,-0.032605585,-0.04147413,0.8398249,0.0,0.534204,0.534204,1.534204,valid/0121n01a4s157.png,-0.022547921,-0.24164656,0.027134342,0.8669593
valid,604,-0.031362846,0.50677484,-0.36295792,0.014619449,-0.04544543,-0.05862376,-0.5235182,1.0,0.86705995,-0.13294014,0.86705995,valid/0503n02a3s094.png,-0.015450402,-0.3784083,-0.09895455,-0.62247276
valid,605,-0.04365801,-0.464195,-2.1313884,0.06998571,0.0014515402,0.06807803,0.4905227,1.0,2.7867825,1.7867825,2.7867825,valid/0120n03a2s103.png,0.026637116,-2.1047513,-0.025663707,0.464859
valid,606,-1.1261432,0.5456311,2.294407,-0.08752891,0.039230783,0.051868927,-1.7593033,1.0,0.50974846,-0.49025154,0.50974846,valid/0461n06a3s212.png,-0.02737855,2.2670283,0.4638628,-1.2954406
valid,607,-0.15691012,-0.14583234,-0.029327104,0.05197522,-0.013357642,-0.030025793,0.040897444,1.0,0.81312156,-0.18687844,0.81312156,valid/0068n05a2s205.png,0.07051195,0.04118485,-0.047296695,-0.0063992515
valid,608,0.44151628,-0.20460932,0.25089625,0.15685137,-0.05717946,0.16560791,0.80297697,0.0,-1.4683208,-1.4683208,-0.46832088,valid/0016n01a3s075.png,-0.052037824,0.19885843,0.0045881383,0.8075651
valid,609,0.17002985,0.27956948,-0.41612962,-0.071292676,-0.016082097,0.027526787,-0.1808323,0.0,-0.39640328,-0.39640328,0.6035967,valid/0091n04a4s153.png,0.05015983,-0.36596978,-0.045750104,-0.22658241
valid,610,-0.41158795,-0.89963144,-0.71325624,-0.044358578,-0.00095809594,-0.025257265,0.4436849,0.0,1.0111749,1.0111749,2.0111747,valid/0183n02a4s108.png,-0.034927342,-0.7481836,0.087750055,0.53143495
valid,611,0.6482942,-0.53945255,-0.4298245,0.10010161,-0.029910529,0.025632998,1.2878484,0.0,-1.341131,-1.341131,-0.34113094,valid/0073n03a2s109.png,0.06410962,-0.36571488,-0.034234494,1.2536138
valid,612,-0.29513898,0.628508,-0.60687375,0.0362816,-0.0324293,0.03384267,-0.88736534,1.0,1.7309945,0.73099446,1.7309945,valid/0111n01a1s069.png,0.027518457,-0.5793553,-0.06319243,-0.95055777
valid,613,-0.15895146,-0.7788884,0.46087596,0.015461382,-0.0057580667,-0.0743035,0.6353983,0.0,-0.7172766,-0.7172766,0.28272343,valid/0294n02a1s107.png,0.03947599,0.50035197,0.054577455,0.6899758
valid,614,0.15312989,-0.43258253,1.1442608,0.027829176,-0.0846671,0.081307225,0.6135416,1.0,-0.86921334,-1.8692133,-0.86921334,valid/0790n01a1s093.png,-0.074484326,1.0697764,0.0036546239,0.6171962
valid,615,0.79549354,-0.43799716,-1.8049542,0.009885145,-0.047199268,-0.02928946,1.2433759,0.0,-0.3153224,-0.3153224,0.6846776,valid/0002n01a2s176.png,0.12480546,-1.6801487,0.18859689,1.4319727
valid,616,-0.036989726,-0.06546569,-1.0565609,-0.015300073,0.051576402,-0.06727197,0.01317589,1.0,1.5632682,0.5632683,1.5632682,valid/0920n01a2s322.png,0.1780784,-0.87848246,-0.117623076,-0.104447186
valid,617,0.6002038,-0.53958696,0.974138,-0.03926596,-0.015817627,-0.022238199,1.1005248,0.0,-2.696784,-2.696784,-1.6967839,valid/0094n01a4s306.png,-0.13934846,0.8347896,-0.16605695,0.93446785
valid,618,-0.07659904,1.0129532,-0.8673621,0.05191649,0.112172954,-0.037180055,-1.0376357,1.0,1.4833801,0.48338008,1.4833801,valid/0978n02a4s158.png,-0.051060125,-0.9184222,0.006904214,-1.0307314
valid,619,-0.9992595,0.95346195,-0.16215019,-0.018364321,0.044006776,-0.044065516,-1.9710857,1.0,2.6166036,1.6166036,2.6166036,valid/0499n02a1s057.png,-0.006540553,-0.16869074,0.0365038,-1.9345819
valid,620,-0.3636817,-0.2280106,-0.586059,0.011435765,-0.015912998,0.09139464,-0.12423535,1.0,1.9048171,0.9048171,1.9048171,valid/0164n02a2s099.png,0.051264968,-0.53479403,0.013490671,-0.11074468
valid,621,0.81333596,-1.2619286,0.52126145,0.13451223,0.07248225,0.04007792,2.2097766,0.0,-2.6078553,-2.6078553,-1.6078554,valid/0751n07a2s073.png,0.11661655,0.637878,-0.2558684,1.9539082
valid,622,-0.7797115,-0.48227724,0.00053952396,0.107220545,-0.07717491,0.013642383,-0.1902137,0.0,1.0725259,1.0725259,2.0725257,valid/0152n01a2s058.png,0.002820826,0.00336035,0.048445523,-0.14176817
valid,623,0.003942082,-0.6287675,-0.915774,0.057699975,-0.08351249,-0.025321066,0.69040954,0.0,0.38256878,0.38256878,1.3825688,valid/0651n03a3s490.png,0.20320155,-0.71257246,-0.05018211,0.64022744
valid,624,0.44197437,-0.18181455,1.9237126,-0.05578358,0.021690838,-0.008616763,0.5680054,0.0,-3.316278,-3.316278,-2.316278,valid/0791n01a2s170.png,-0.14623894,1.7774737,0.0002754589,0.5682808
valid,625,-2.0202498,0.51158,-0.34247738,0.016416846,-0.026573926,0.038054466,-2.515413,0.0,3.9210315,3.9210315,4.9210315,valid/0996n02a1s221.png,0.31484872,-0.02762866,0.29296666,-2.2224464
valid,626,0.9035731,1.235121,-0.6275672,-0.0251117,0.0012531428,0.10296624,-0.35665962,1.0,-0.57661283,-1.5766128,-0.57661283,valid/0045n05a1s056.png,0.0006409679,-0.6269262,-0.121876,-0.47853562
valid,627,-0.10546861,-0.2825438,0.3975198,-0.056858003,0.009714802,-0.092255004,0.120217204,0.0,-0.77883756,-0.77883756,0.22116244,valid/0453n01a4s057.png,-0.01575014,0.38176966,-0.008318,0.111899205
valid,628,0.47836846,0.061129086,1.602155,-0.03467374,0.013200182,-0.06305639,0.38256562,0.0,-3.1219482,-3.1219482,-2.1219482,valid/0749n01a1s034.png,0.42455798,2.026713,0.06262651,0.44519213
valid,629,0.46605983,0.004033399,-0.10415574,-0.01975385,-0.05829785,-0.00569627,0.4422726,0.0,-1.3336602,-1.3336602,-0.33366022,valid/0844n02a2s301.png,-0.023836423,-0.12799217,0.0072583496,0.44953096
valid,630,-0.3630818,0.06399626,0.86090785,0.033304643,0.05599915,-0.03620824,-0.39377344,0.0,-0.67095244,-0.67095244,0.32904762,valid/0875n02a2s213.png,-0.13062349,0.73028433,0.021986812,-0.37178662
valid,631,-1.511328,0.21861614,-0.65760386,-0.04054847,-0.050597854,0.04402253,-1.7704926,0.0,3.2242823,3.2242823,4.2242823,valid/0834n03a3s134.png,-0.034604374,-0.69220823,0.04488844,-1.725604
valid,632,0.23449211,0.8250242,-1.1537396,0.063174605,-0.02393618,0.058472354,-0.52735746,1.0,1.2432277,0.24322772,1.2432277,valid/0826n01a1s370.png,0.06357897,-1.0901606,-0.08843047,-0.6157879
valid,633,0.548679,-0.15272723,-1.0900544,-0.029587856,0.051834095,0.07306,0.6718184,0.0,-0.43424356,-0.43424356,0.56575644,valid/0493n02a1s118.png,-0.15170942,-1.2417638,0.2706397,0.94245803
valid,634,0.48361656,0.54127616,-0.5475692,-0.08437844,-0.086636074,-0.070863105,-0.14203805,1.0,0.009473026,-0.990527,0.009473026,valid/0610n02a2s144.png,-0.03980608,-0.5873753,0.08919407,-0.05284398
valid,635,-0.45583275,0.33706647,-0.69666666,0.0024127704,0.0072809644,-0.045456,-0.79048645,0.0,1.0628762,1.0628762,2.0628762,valid/0122n01a3s033.png,-0.005979255,-0.7026459,-0.00395933,-0.7944458
valid,636,-0.63010687,-0.8891606,-1.0365813,-0.00909125,-0.028668482,0.10339965,0.24996246,0.0,1.9001946,1.9001946,2.9001946,valid/0249n01a4s033.png,0.42199373,-0.61458755,-0.0026363386,0.24732612
valid,637,-0.46816084,0.3904711,0.45455533,-0.033827867,-0.04108696,0.08289388,-0.8924598,0.0,0.06466025,0.06466025,1.0646603,valid/0762n05a1s088.png,-0.08414647,0.37040886,0.008074077,-0.8843857
valid,638,-0.60333836,-1.1537384,-1.4774076,-0.012855572,-0.092934385,0.0050420812,0.5375444,1.0,3.1891265,2.1891265,3.1891265,valid/0534n01a1s058.png,-0.06258714,-1.5399947,0.5052469,1.0427914
valid,639,0.39741844,0.3280307,-0.10862061,0.048340585,-0.07856378,-0.04884688,0.11772832,1.0,-0.23506317,-1.2350632,-0.23506317,valid/0895n03a2s451.png,0.062910594,-0.045710012,0.015789937,0.13351826
valid,640,-0.3921438,0.45737165,1.3228154,-0.018039411,-0.01751745,0.037677135,-0.86755484,0.0,-1.0008507,-1.0008507,-0.0008506775,valid/0021n03a2s125.png,0.06258529,1.3854007,-0.011183312,-0.87873816
valid,641,0.2513588,-0.5843909,-1.2856876,0.08322412,0.078297965,0.03331424,0.9189738,0.0,0.31628418,0.31628418,1.3162842,valid/0073n03a3s111.png,0.03494845,-1.2507391,0.04673401,0.96570784
valid,642,0.6864345,1.129798,2.4107544,-0.03529552,0.12515253,0.0040125833,-0.47865906,0.0,-4.2796106,-4.2796106,-3.2796109,valid/0021n03a1s128.png,-0.26747897,2.1432755,-0.017506864,-0.49616593
valid,643,1.487284,0.5067872,-1.06334,0.02163268,-0.051683236,0.012032087,1.0021294,0.0,-2.399196,-2.399196,-1.3991959,valid/0121n01a3s163.png,0.18469606,-0.8786439,-0.008876721,0.9932527
valid,644,0.086647004,-0.7671975,1.8113359,-0.0033154225,0.0002305487,0.051504444,0.8505291,0.0,-2.4331255,-2.4331255,-1.4331255,valid/0791n01a3s169.png,0.35509646,2.1664324,0.013002266,0.86353135
valid,645,0.33708936,-0.96711606,-0.25185472,-0.060468044,0.04540174,0.06652924,1.2437373,0.0,-0.8557948,-0.8557948,0.14420521,valid/0976n02a4s048.png,-0.07971652,-0.33157122,0.0035335969,1.247271
valid,646,-1.1461712,-0.83942455,-1.7591271,0.015974157,-0.08392166,-0.048076037,-0.2907725,1.0,4.503393,3.5033932,4.503393,valid/0111n04a4s095.png,0.17286205,-1.5862651,0.22548695,-0.06528555
valid,647,-0.68179834,1.3639625,-0.16772786,-0.04526468,-0.025745034,0.034932435,-2.0910256,1.0,2.066257,1.0662569,2.066257,valid/0474n01a1s095.png,-0.19514206,-0.36286992,-0.07777329,-2.168799
valid,648,0.6686641,-0.05745617,-0.9337776,0.0053064195,-0.015637306,-0.03771378,0.7314267,0.0,-0.9412644,-0.9412644,0.05873561,valid/0266n01a1s191.png,0.12829052,-0.80548704,0.03208532,0.763512
valid,649,-0.0703935,0.06114969,0.3776302,-0.038034946,0.01578448,0.036562543,-0.16957814,0.0,-0.70028067,-0.70028067,0.29971933,valid/0807n04a1s254.png,-0.025953569,0.35167664,0.05369339,-0.11588474
